0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
16,1.0
17,1.0
18,1.0
19,1.0
20,1.0
21,0.9
22,0.9
23,0.9
24,0.9
25,0.9
26,0.9
27,0.9
28,0.9
29,0.9
30,0.9
31,0.9
32,0.9
33,0.9
34,0.9
35,0.9
36,0.8
37,0.8
38,0.8
39,0.8
40,0.8
41,0.8
42,0.8
43,0.8
44,0.8
45,0.8
46,0.8
47,0.7
48,0.7
49,0.7
50,0.7
51,0.7
52,0.7
53,0.7
54,0.7
55,0.6
56,0.6
57,0.6
58,0.6
59,0.6
60,0.6
61,0.6
62,0.6
63,0.5
64,0.5
65,0.5
66,0.5
67,0.5
68,0.5
69,0.5
70,0.5
71,0.4
72,0.4
73,0.4
74,0.4
75,0.4
76,0.4
77,0.4
78,0.3
79,0.3
80,0.3
81,0.3
82,0.3
83,0.3
84,0.2
85,0.2
86,0.2
87,0.2
88,0.2
89,0.2
90,0.2
91,0.1
92,0.1
93,0.1
94,0.1
95,0.1
96,0.1
97,0.0
98,0.0
99,0.0
100,0.0
101,-0.0
102,-0.0
103,-0.0
104,-0.1
105,-0.1
106,-0.1
107,-0.1
108,-0.1
109,-0.1
110,-0.2
111,-0.2
112,-0.2
113,-0.2
114,-0.2
115,-0.2
116,-0.2
117,-0.3
118,-0.3
119,-0.3
120,-0.3
121,-0.3
122,-0.3
123,-0.4
124,-0.4
125,-0.4
126,-0.4
127,-0.4
128,-0.4
129,-0.4
130,-0.5
131,-0.5
132,-0.5
133,-0.5
134,-0.5
135,-0.5
136,-0.5
137,-0.5
138,-0.6
139,-0.6
140,-0.6
141,-0.6
142,-0.6
143,-0.6
144,-0.6
145,-0.6
146,-0.7
147,-0.7
148,-0.7
149,-0.7
150,-0.7
151,-0.7
152,-0.7
153,-0.7
154,-0.8
155,-0.8
156,-0.8
157,-0.8
158,-0.8
159,-0.8
160,-0.8
161,-0.8
162,-0.8
163,-0.8
164,-0.8
165,-0.9
166,-0.9
167,-0.9
168,-0.9
169,-0.9
170,-0.9
171,-0.9
172,-0.9
173,-0.9
174,-0.9
175,-0.9
176,-0.9
177,-0.9
178,-0.9
179,-0.9
180,-1.0
181,-1.0
182,-1.0
183,-1.0
184,-1.0
185,-1.0
186,-1.0
187,-1.0
188,-1.0
189,-1.0
190,-1.0
191,-1.0
192,-1.0
193,-1.0
