0,1.023577
1,0.978621
2,1.011360
3,0.957659
4,0.997756
5,1.017825
6,1.031215
7,1.046326
8,1.028192
9,0.956870
10,1.017087
11,1.000982
12,1.006853
13,0.994781
14,0.986201
15,0.981458
16,0.955491
17,0.987425
18,1.007383
19,0.967588
20,0.978048
21,1.004907
22,1.002458
23,1.043948
24,0.970620
25,0.990883
26,0.953932
27,1.033400
28,0.979855
29,1.038240
30,1.020414
31,0.964320
32,1.040349
33,0.958900
34,1.020923
35,1.041872
36,0.985305
37,0.985299
38,1.006857
39,0.994071
40,0.976429
41,1.016566
42,0.975138
43,1.008096
44,0.962153
45,1.016219
46,0.942657
47,0.986166
48,0.997370
49,0.950118
50,0.993338
51,1.023425
52,0.976209
53,0.983730
54,0.976543
55,1.031742
56,0.964318
57,0.971833
58,1.000751
59,0.987015
60,0.941302
61,0.974077
62,0.999050
63,1.002392
64,0.988278
65,0.972635
66,0.936135
67,0.973931
68,0.996159
69,0.941003
70,0.956925
71,0.944197
72,0.993538
73,0.949865
74,1.000747
75,0.952519
76,0.923909
77,0.973040
78,0.969765
79,0.978571
80,0.941107
81,0.938742
82,0.986410
83,1.010013
84,0.928674
85,0.985573
86,0.914017
87,1.007056
88,0.922237
89,0.929547
90,0.949539
91,0.968969
92,0.909692
93,0.976868
94,0.987287
95,0.977230
96,0.973626
97,0.968117
98,0.965011
99,0.993579
100,0.993300
101,0.904525
102,0.909739
103,0.953203
104,0.990360
105,0.952479
106,0.896000
107,0.920553
108,0.940089
109,0.937455
110,0.897009
111,0.890050
112,0.902969
113,0.889690
114,0.897454
115,0.968505
116,0.912568
117,0.936080
118,0.944408
119,0.894256
120,0.918415
121,0.932563
122,0.951212
123,0.942277
124,0.935524
125,0.922278
126,0.950178
127,0.884893
128,0.957010
129,0.967568
130,0.952452
131,0.881652
132,0.947524
133,0.936605
134,0.921041
135,0.945772
136,0.948596
137,0.892308
138,0.942661
139,0.881738
140,0.892725
141,0.874849
142,0.862490
143,0.932210
144,0.900324
145,0.933902
146,0.869383
147,0.862087
148,0.923138
149,0.855395
150,0.890560
151,0.851165
152,0.839263
153,0.913440
154,0.903746
155,0.854298
156,0.905002
157,0.849546
158,0.916103
159,0.923105
160,0.888528
161,0.827159
162,0.872922
163,0.849517
164,0.892045
165,0.877969
166,0.891268
167,0.842091
168,0.826907
169,0.838881
170,0.871693
171,0.841649
172,0.842760
173,0.832740
174,0.882896
175,0.843428
176,0.900188
177,0.896121
178,0.841693
179,0.840271
180,0.815352
181,0.796163
182,0.854558
183,0.797839
184,0.839830
185,0.809753
186,0.795435
187,0.794618
188,0.850754
189,0.850681
190,0.786452
191,0.792243
192,0.839157
193,0.814496
194,0.809041
195,0.777727
196,0.826288
197,0.857021
198,0.802533
199,0.847134
200,0.832002
201,0.764205
202,0.820747
203,0.755098
204,0.789817
205,0.813038
206,0.842737
207,0.774021
208,0.765295
209,0.782196
210,0.761592
211,0.776102
212,0.752770
213,0.809693
214,0.815667
215,0.765965
216,0.760557
217,0.727053
218,0.763230
219,0.735843
220,0.787964
221,0.749845
222,0.747121
223,0.789988
224,0.790111
225,0.742325
226,0.760602
227,0.708096
228,0.766650
229,0.784654
230,0.782473
231,0.757729
232,0.720585
233,0.723109
234,0.705569
235,0.698070
236,0.785891
237,0.782220
238,0.718531
239,0.683144
240,0.764908
241,0.699349
242,0.734912
243,0.727448
244,0.718662
245,0.703895
246,0.673253
247,0.724363
248,0.675539
249,0.735035
250,0.721101
251,0.740313
252,0.662315
253,0.737066
254,0.697097
255,0.690238
256,0.701776
257,0.649634
258,0.671069
259,0.661076
260,0.697844
261,0.731417
262,0.717369
263,0.663017
264,0.676939
265,0.682667
266,0.673298
267,0.634496
268,0.669000
269,0.622371
270,0.676401
271,0.619918
272,0.704611
273,0.662603
274,0.628988
275,0.640802
276,0.635451
277,0.643764
278,0.688284
279,0.635368
280,0.638116
281,0.596151
282,0.607573
283,0.646580
284,0.584386
285,0.597435
286,0.619366
287,0.615116
288,0.573874
289,0.593859
290,0.635717
291,0.640675
292,0.599962
293,0.578607
294,0.598061
295,0.618113
296,0.639378
297,0.560433
298,0.555553
299,0.565082
300,0.605476
301,0.543320
302,0.618265
303,0.582655
304,0.626282
305,0.577809
306,0.600286
307,0.599793
308,0.536092
309,0.551283
310,0.554948
311,0.594084
312,0.586791
313,0.522470
314,0.548817
315,0.584364
316,0.553708
317,0.518578
318,0.582338
319,0.501757
320,0.509651
321,0.487379
322,0.536011
323,0.565653
324,0.548900
325,0.539128
326,0.487279
327,0.508628
328,0.520809
329,0.529709
330,0.462359
331,0.487485
332,0.526322
333,0.519808
334,0.456853
335,0.535505
336,0.495211
337,0.447216
338,0.533953
339,0.488884
340,0.531035
341,0.488309
342,0.441349
343,0.515332
344,0.499028
345,0.486547
346,0.416410
347,0.424534
348,0.461237
349,0.410428
350,0.422923
351,0.439248
352,0.415067
353,0.488162
354,0.475319
355,0.420345
356,0.400179
357,0.415271
358,0.384847
359,0.464005
360,0.467446
361,0.460356
362,0.429788
363,0.389346
364,0.409633
365,0.362307
366,0.426190
367,0.448624
368,0.435912
369,0.373819
370,0.370051
371,0.393044
372,0.392574
373,0.419985
374,0.374870
375,0.345950
376,0.387785
377,0.397453
378,0.324218
379,0.372792
380,0.334949
381,0.368832
382,0.348885
383,0.375285
384,0.310360
385,0.342639
386,0.306882
387,0.394464
388,0.332171
389,0.352529
390,0.318456
391,0.363962
392,0.361134
393,0.358188
394,0.351553
395,0.312992
396,0.274839
397,0.366652
398,0.315246
399,0.274786
400,0.312520
401,0.280308
402,0.332485
403,0.319499
404,0.335457
405,0.284933
406,0.299592
407,0.323581
408,0.326394
409,0.323275
410,0.245510
411,0.309764
412,0.313066
413,0.264646
414,0.283285
415,0.303767
416,0.277561
417,0.293639
418,0.234071
419,0.240462
420,0.235661
421,0.219740
422,0.201424
423,0.275509
424,0.271428
425,0.196416
426,0.265674
427,0.249076
428,0.195459
429,0.264588
430,0.234288
431,0.178032
432,0.254192
433,0.183207
434,0.197195
435,0.199787
436,0.154494
437,0.242208
438,0.160258
439,0.197187
440,0.216478
441,0.217983
442,0.206681
443,0.134140
444,0.191360
445,0.138683
446,0.208865
447,0.190443
448,0.146743
449,0.137750
450,0.110155
451,0.112415
452,0.103244
453,0.149486
454,0.159102
455,0.095758
456,0.160959
457,0.094311
458,0.149131
459,0.081659
460,0.128750
461,0.163793
462,0.155453
463,0.093936
464,0.142627
465,0.158387
466,0.090685
467,0.070278
468,0.094233
469,0.125088
470,0.132194
471,0.056982
472,0.043768
473,0.038582
474,0.063259
475,0.081765
476,0.029477
477,0.120339
478,0.115010
479,0.075779
480,0.034687
481,0.054074
482,0.048373
483,0.071653
484,0.070233
485,0.023983
486,0.066337
487,-0.006623
488,0.004475
489,0.066717
490,0.005297
491,0.072395
492,0.041382
493,-0.022117
494,0.011288
495,0.062132
496,-0.010410
497,0.018107
498,-0.029703
499,-0.040336
500,-0.049589
501,-0.042765
502,0.015341
503,-0.032695
504,-0.040263
505,-0.059376
506,-0.004307
507,0.013686
508,-0.035361
509,-0.031007
510,-0.076282
511,-0.009774
512,-0.015627
513,-0.076048
514,-0.074543
515,-0.008634
516,-0.038284
517,-0.064647
518,-0.090050
519,-0.020458
520,-0.100160
521,-0.092737
522,-0.114876
523,-0.059522
524,-0.118528
525,-0.078763
526,-0.064249
527,-0.083782
528,-0.087627
529,-0.068857
530,-0.087518
531,-0.060706
532,-0.131562
533,-0.124218
534,-0.093153
535,-0.081732
536,-0.119666
537,-0.158869
538,-0.155405
539,-0.086127
540,-0.167982
541,-0.144215
542,-0.169213
543,-0.098249
544,-0.095710
545,-0.168785
546,-0.165937
547,-0.108116
548,-0.188921
549,-0.162839
550,-0.201885
551,-0.126575
552,-0.136398
553,-0.156807
554,-0.207985
555,-0.183033
556,-0.197738
557,-0.189144
558,-0.206643
559,-0.228017
560,-0.172269
561,-0.192956
562,-0.146939
563,-0.210616
564,-0.154354
565,-0.174094
566,-0.206280
567,-0.234073
568,-0.224461
569,-0.189381
570,-0.176392
571,-0.178165
572,-0.237450
573,-0.249541
574,-0.255937
575,-0.275261
576,-0.202077
577,-0.224988
578,-0.210963
579,-0.295545
580,-0.284180
581,-0.278758
582,-0.231183
583,-0.245416
584,-0.259758
585,-0.270942
586,-0.258449
587,-0.248376
588,-0.243515
589,-0.263130
590,-0.296205
591,-0.260046
592,-0.270367
593,-0.311493
594,-0.252693
595,-0.342309
596,-0.344032
597,-0.264682
598,-0.304351
599,-0.307288
600,-0.281472
601,-0.353101
602,-0.340291
603,-0.282860
604,-0.339373
605,-0.365266
606,-0.289616
607,-0.285453
608,-0.330432
609,-0.332247
610,-0.336468
611,-0.307919
612,-0.305431
613,-0.366707
614,-0.318669
615,-0.365103
616,-0.319053
617,-0.376883
618,-0.335414
619,-0.357212
620,-0.409730
621,-0.359717
622,-0.392246
623,-0.382834
624,-0.411166
625,-0.414674
626,-0.350561
627,-0.392250
628,-0.391169
629,-0.353638
630,-0.438101
631,-0.395536
632,-0.359973
633,-0.428880
634,-0.414462
635,-0.388553
636,-0.365522
637,-0.433987
