1,6.34
2,6.72
3,9.39
4,12.75
5,14.89
6,14.81
7,12.44
8,8.55
9,4.73
10,2.52
11,2.9
12,5.73
13,9.85
14,13.28
15,15.04
16,15.5
17,15.57
18,16.49
19,19.08
20,22.9
21,26.11
22,27.1
23,25.04
24,20.69
25,16.34
26,13.82
27,13.74
28,15.73
29,18.7
30,21.22
31,21.91
32,20.31
33,17.18
34,14.27
35,13.05
36,13.74
37,15.73
38,18.17
39,19.54
40,19.16
41,17.56
42,16.11
43,16.03
44,17.79
45,20.15
46,21.98
47,22.29
48,20.38
49,17.18
50,14.12
51,12.37
52,12.21
53,13.44
54,15.11
55,16.64
56,17.33
57,16.49
58,14.81
59,13.21
60,13.21
61,15.65
62,20.23
63,25.19
64,28.32
65,28.4
66,26.18
67,23.74
68,22.9
69,24.2
70,27.02
71,30.08
72,32.14
73,32.37
74,30.92
75,28.93
76,27.71
77,27.86
78,29.85
79,33.21
80,36.72
81,38.4
82,37.25
83,34.66
84,32.98
85,33.05
86,34.5
87,36.26
88,37.79
89,38.24
90,36.56
91,32.44
92,27.25
93,23.36
94,22.21
95,23.28
96,24.96
97,25.8
98,24.81
99,22.52
100,20.61
101,20.23
102,21.37
103,23.59
104,26.03
105,27.48
106,27.02
107,24.5
108,20.84
109,17.79
110,16.87
111,18.17
112,20.69
113,22.75
114,23.28
115,22.21
116,20.08
117,17.86
118,16.49
119,16.79
120,18.63
121,20.69
122,21.45
123,20.38
124,17.4
125,13.97
126,11.37
127,10.15
128,10.69
129,12.29
130,13.44
131,12.75
132,10.08
133,6.79
134,4.35
135,3.82
136,6.26
137,10.99
138,15.8
139,18.47
140,18.55
141,16.95
142,15.04
143,13.97
144,14.73
145,17.63
146,20.99
147,22.67
148,21.76
149,18.85
150,15.34
151,12.82
152,12.75
153,14.96
154,17.4
155,17.71
156,15.27
157,11.53
158,8.32
159,6.64
160,7.33
161,10.38
162,14.81
163,19.08
164,21.45
165,21.22
166,19.16
167,17.18
168,16.72
169,18.32
170,21.45
171,24.73
172,26.34
173,25.73
174,23.51
175,20.69
176,18.4
177,17.48
178,18.55
179,20.84
180,22.75
181,23.21
182,22.44
183,20.69
184,19.08
185,19.24
186,21.6
187,25.11
188,28.02
189,29.16
190,28.32
191,26.41
192,24.58
193,23.82
194,24.89
195,27.4
196,30.23
197,32.21
198,32.6
199,31.15
200,28.78
201,27.02
202,26.79
203,28.24
204,30.69
205,32.75
206,33.05
207,30.99
208,27.63
209,24.89
210,23.59
211,24.05
212,25.8
213,27.48
214,27.48
215,25.34
216,21.83
217,18.55
218,16.79
219,16.95
220,18.47
221,20.23
222,20.38
223,17.94
224,13.36
225,8.7
226,5.88
227,5.88
228,8.47
229,12.21
230,15.5
231,17.02
232,16.49
233,14.89
234,14.43
235,16.49
236,20.84
237,25.8
238,29.24
239,29.85
240,27.63
241,23.74
242,20.08
243,18.47
244,19.54
245,22.98
246,27.56
247,31.07
248,31.76
249,29.85
250,27.1
251,25.5
252,25.88
253,27.79
254,29.92
255,30.99
256,30.08
257,27.1
258,23.36
259,20.53
260,19.39
261,20.23
262,22.44
263,24.2
264,24.2
265,22.44
266,19.77
267,17.1
268,15.88
269,17.1
270,20.23
271,23.05
272,23.66
273,21.37
274,16.72
275,11.3
276,6.87
277,4.89
278,5.8
279,7.94
280,9.31
281,8.7
282,6.56
283,3.89
284,2.52
285,4.12
286,9.08
287,15.95
288,22.75
289,27.56
290,29.47
291,29.24
292,28.47
293,28.32
294,29.69
295,32.6
296,35.73
297,37.18
298,35.73
299,32.29
300,28.93
301,26.87
302,26.72
303,28.55
304,31.37
305,33.21
306,32.52
307,29.31
308,25.42
309,22.75
310,22.52
311,24.73
312,27.94
313,30.08
314,29.54
315,26.56
316,22.6
317,19.47
318,18.78
319,20.92
320,24.73
321,28.24
322,30.23
323,30.31
324,28.63
325,26.26
326,24.27
327,23.05
328,23.05
329,24.05
330,24.66
331,23.13
332,19.08
333,14.43
334,11.07
335,9.69
336,9.92
337,11.3
338,12.67
339,12.21
340,9.47
341,5.8
342,3.82
343,4.58
344,8.09
345,13.28
346,18.4
347,21.45
348,21.15
349,18.24
350,14.89
351,13.21
352,14.12
353,17.25
354,21.3
355,24.2
356,24.73
357,22.98
358,20.61
359,19.24
360,19.62
361,21.76
362,24.81
363,27.48
364,28.24
365,26.56
366,23.36
367,20.38
368,18.55
369,18.24
370,19.24
371,20.69
372,21.22
373,20.23
374,17.94
375,15.57
376,13.97
377,13.89
378,15.57
379,17.86
380,19.31
381,18.78
382,16.26
383,12.82
384,9.85
385,8.63
386,9.69
387,11.91
388,13.59
389,13.44
390,10.61
391,6.56
392,3.59
393,3.51
394,6.41
395,11.45
396,16.87
397,20.84
398,22.21
399,21.45
400,19.62
401,18.78
402,20.23
403,23.44
404,26.79
405,28.93
406,29.01
407,27.02
408,23.82
409,20.53
410,18.4
411,17.86
412,18.55
413,19.69
414,20.31
415,19.39
416,16.79
417,13.97
418,12.75
419,13.59
420,15.34
421,16.34
422,15.65
423,13.05
424,9.47
425,6.34
426,4.81
427,5.65
428,8.78
429,12.82
430,15.95
431,17.33
432,17.1
433,15.88
434,14.73
435,14.96
436,17.18
437,20.53
438,23.66
439,25.19
440,24.73
441,23.21
442,21.76
443,22.06
444,24.81
445,29.01
446,32.82
447,34.66
448,33.66
449,30.61
450,27.25
451,25.42
452,26.11
453,28.93
454,32.52
455,34.81
456,34.66
457,32.37
458,28.78
459,25.57
460,24.5
461,25.57
462,27.48
463,28.47
464,27.48
465,24.2
466,19.69
467,15.88
468,14.5
469,16.03
470,19.47
471,23.28
472,25.95
473,26.56
474,25.42
475,23.82
476,23.36
477,24.89
478,28.32
479,31.98
480,33.89
481,33.21
482,30.53
483,27.18
484,24.73
485,24.73
486,26.95
487,29.69
488,31.3
489,30.69
490,27.86
491,23.74
492,19.77
493,17.1
494,16.41
495,17.71
496,20.31
497,22.37
498,22.44
499,21.15
500,19.69
501,19.47
502,21.15
503,24.35
504,27.63
505,28.93
506,27.48
507,23.89
508,20
509,17.4
510,17.1
511,19.24
512,22.6
513,25.11
514,25.27
515,22.82
516,19.31
517,16.72
518,16.34
519,18.47
520,22.21
521,25.88
522,27.79
523,26.64
524,22.9
525,18.47
526,15.5
527,15.42
528,18.24
529,22.37
530,25.57
531,25.95
532,23.59
533,20.23
534,17.63
535,16.87
536,18.24
537,20.76
538,22.9
539,23.51
540,22.37
541,20.31
542,18.7
543,18.78
544,20.61
545,23.28
546,25.5
547,26.11
548,24.2
549,20.69
550,17.71
551,17.1
552,19.08
553,22.82
554,27.02
555,30.31
556,31.37
557,29.62
558,26.11
559,22.44
560,20.69
561,21.68
562,24.5
563,27.79
564,30.08
565,30.15
566,28.55
567,27.02
568,27.02
569,28.7
